NASDAQ,Close
16:45 - 16:46 01/17/2020,9143.85
16:46 - 16:47 01/17/2020,9144.16
16:47 - 16:48 01/17/2020,9143.69
16:48 - 16:49 01/17/2020,9140.79
16:49 - 16:50 01/17/2020,9140.16
16:50 - 16:51 01/17/2020,9136.55
16:51 - 16:52 01/17/2020,9137.41
16:52 - 16:53 01/17/2020,9137.31
16:53 - 16:54 01/17/2020,9135.38
16:54 - 16:55 01/17/2020,9135.62
16:55 - 16:56 01/17/2020,9134.56
16:56 - 16:57 01/17/2020,9136.02
16:57 - 16:58 01/17/2020,9136.67
16:58 - 16:59 01/17/2020,9135.41
16:59 - 17:00 01/17/2020,9136.14
17:00 - 17:01 01/17/2020,9139.84
17:01 - 17:02 01/17/2020,9141.48
17:02 - 17:03 01/17/2020,9139.94
17:03 - 17:04 01/17/2020,9140.4
17:04 - 17:05 01/17/2020,9141.08
17:05 - 17:06 01/17/2020,9138.19
17:06 - 17:07 01/17/2020,9134.57
17:07 - 17:08 01/17/2020,9133.8
17:08 - 17:09 01/17/2020,9136.36
17:09 - 17:10 01/17/2020,9134.45
17:10 - 17:11 01/17/2020,9132.58
17:11 - 17:12 01/17/2020,9131.32
17:12 - 17:13 01/17/2020,9129.84
17:13 - 17:14 01/17/2020,9124.45
17:14 - 17:15 01/17/2020,9119.96
17:15 - 17:16 01/17/2020,9123.11
17:16 - 17:17 01/17/2020,9123.01
17:17 - 17:18 01/17/2020,9121.42
17:18 - 17:19 01/17/2020,9120.71
17:19 - 17:20 01/17/2020,9123.18
17:20 - 17:21 01/17/2020,9124.27
17:21 - 17:22 01/17/2020,9123.77
17:22 - 17:23 01/17/2020,9122.33
17:23 - 17:24 01/17/2020,9119.57
17:24 - 17:25 01/17/2020,9121.06
17:25 - 17:26 01/17/2020,9120.46
17:26 - 17:27 01/17/2020,9124.31
17:27 - 17:28 01/17/2020,9125.11
17:28 - 17:29 01/17/2020,9125.52
17:29 - 17:30 01/17/2020,9127.11
17:30 - 17:31 01/17/2020,9127.81
17:31 - 17:32 01/17/2020,9128.29
17:32 - 17:33 01/17/2020,9129.05
17:33 - 17:34 01/17/2020,9130.94
17:34 - 17:35 01/17/2020,9130.68
17:35 - 17:36 01/17/2020,9131.33
17:36 - 17:37 01/17/2020,9131.32
17:37 - 17:38 01/17/2020,9131.86
17:38 - 17:39 01/17/2020,9132.15
17:39 - 17:40 01/17/2020,9132.5
17:40 - 17:41 01/17/2020,9132.69
17:41 - 17:42 01/17/2020,9132.22
17:42 - 17:43 01/17/2020,9128.45
17:43 - 17:44 01/17/2020,9129.27
17:44 - 17:45 01/17/2020,9131.3
17:45 - 17:46 01/17/2020,9131.7
17:46 - 17:47 01/17/2020,9130.31
17:47 - 17:48 01/17/2020,9129.89
17:48 - 17:49 01/17/2020,9128.57
17:49 - 17:50 01/17/2020,9129.68
17:50 - 17:51 01/17/2020,9130.76
17:51 - 17:52 01/17/2020,9130.43
17:52 - 17:53 01/17/2020,9129.28
17:53 - 17:54 01/17/2020,9132.1
17:54 - 17:55 01/17/2020,9131.37
17:55 - 17:56 01/17/2020,9131.95
17:56 - 17:57 01/17/2020,9131.87
17:57 - 17:58 01/17/2020,9132.73
17:58 - 17:59 01/17/2020,9134.38
17:59 - 18:00 01/17/2020,9135.48
18:00 - 18:01 01/17/2020,9135.03
18:01 - 18:02 01/17/2020,9134.57
18:02 - 18:03 01/17/2020,9135.67
18:03 - 18:04 01/17/2020,9134.32
18:04 - 18:05 01/17/2020,9135.01
18:05 - 18:06 01/17/2020,9135.18
18:06 - 18:07 01/17/2020,9134.76
18:07 - 18:08 01/17/2020,9135.7
18:08 - 18:09 01/17/2020,9133.66
18:09 - 18:10 01/17/2020,9133.74
18:10 - 18:11 01/17/2020,9134.59
18:11 - 18:12 01/17/2020,9138
18:12 - 18:13 01/17/2020,9139.86
18:13 - 18:14 01/17/2020,9139.43
18:14 - 18:15 01/17/2020,9140.25
18:15 - 18:16 01/17/2020,9140.04
18:16 - 18:17 01/17/2020,9141.4
18:17 - 18:18 01/17/2020,9142.65
18:18 - 18:19 01/17/2020,9143.44
18:19 - 18:20 01/17/2020,9143.2
18:20 - 18:21 01/17/2020,9143.09
18:21 - 18:22 01/17/2020,9142.09
18:22 - 18:23 01/17/2020,9142.6
18:23 - 18:24 01/17/2020,9142.72
18:24 - 18:25 01/17/2020,9141.97
18:25 - 18:26 01/17/2020,9141.69
18:26 - 18:27 01/17/2020,9143.31
18:27 - 18:28 01/17/2020,9144.29
18:28 - 18:29 01/17/2020,9145.42
18:29 - 18:30 01/17/2020,9144.61
18:30 - 18:31 01/17/2020,9142.14
18:31 - 18:32 01/17/2020,9142.34
18:32 - 18:33 01/17/2020,9142.18
18:33 - 18:34 01/17/2020,9142.26
18:34 - 18:35 01/17/2020,9141.2
18:35 - 18:36 01/17/2020,9139.96
18:36 - 18:37 01/17/2020,9141.18
18:37 - 18:38 01/17/2020,9141.98
18:38 - 18:39 01/17/2020,9141.86
18:39 - 18:40 01/17/2020,9141.82
18:40 - 18:41 01/17/2020,9142.27
18:41 - 18:42 01/17/2020,9140.68
18:42 - 18:43 01/17/2020,9139.55
18:43 - 18:44 01/17/2020,9139.95
18:44 - 18:45 01/17/2020,9140.01
18:45 - 18:46 01/17/2020,9141.53
18:46 - 18:47 01/17/2020,9142.34
18:47 - 18:48 01/17/2020,9141.07
18:48 - 18:49 01/17/2020,9140.2
18:49 - 18:50 01/17/2020,9139.9
18:50 - 18:51 01/17/2020,9140.08
18:51 - 18:52 01/17/2020,9139.9
18:52 - 18:53 01/17/2020,9138.78
18:53 - 18:54 01/17/2020,9138.88
18:54 - 18:55 01/17/2020,9138.98
18:55 - 18:56 01/17/2020,9138.16
18:56 - 18:57 01/17/2020,9138.11
18:57 - 18:58 01/17/2020,9136.66
18:58 - 18:59 01/17/2020,9136.49
18:59 - 19:00 01/17/2020,9135.37
19:00 - 19:01 01/17/2020,9135.76
19:01 - 19:02 01/17/2020,9136.36
19:02 - 19:03 01/17/2020,9136.99
19:03 - 19:04 01/17/2020,9137.54
19:04 - 19:05 01/17/2020,9137.21
19:05 - 19:06 01/17/2020,9137.47
19:06 - 19:07 01/17/2020,9138.55
19:07 - 19:08 01/17/2020,9138.74
19:08 - 19:09 01/17/2020,9139.94
19:09 - 19:10 01/17/2020,9141.21
19:10 - 19:11 01/17/2020,9143.29
19:11 - 19:12 01/17/2020,9143.29
19:12 - 19:13 01/17/2020,9143.55
19:13 - 19:14 01/17/2020,9143.59
19:14 - 19:15 01/17/2020,9142.83
19:15 - 19:16 01/17/2020,9142.35
19:16 - 19:17 01/17/2020,9142.45
19:17 - 19:18 01/17/2020,9142.5
19:18 - 19:19 01/17/2020,9143.54
19:19 - 19:20 01/17/2020,9145.32
19:20 - 19:21 01/17/2020,9145.54
19:21 - 19:22 01/17/2020,9143.91
19:22 - 19:23 01/17/2020,9145.16
19:23 - 19:24 01/17/2020,9144.5
19:24 - 19:25 01/17/2020,9143.88
19:25 - 19:26 01/17/2020,9143.77
19:26 - 19:27 01/17/2020,9143.35
19:27 - 19:28 01/17/2020,9144.13
19:28 - 19:29 01/17/2020,9144.63
19:29 - 19:30 01/17/2020,9144.2
19:30 - 19:31 01/17/2020,9143.9
19:31 - 19:32 01/17/2020,9144.16
19:32 - 19:33 01/17/2020,9143.75
19:33 - 19:34 01/17/2020,9143.75
19:34 - 19:35 01/17/2020,9143.21
19:35 - 19:36 01/17/2020,9142.88
19:36 - 19:37 01/17/2020,9143.76
19:37 - 19:38 01/17/2020,9143.31
19:38 - 19:39 01/17/2020,9142.67
19:39 - 19:40 01/17/2020,9142.38
19:40 - 19:41 01/17/2020,9142.29
19:41 - 19:42 01/17/2020,9139.91
19:42 - 19:43 01/17/2020,9139.65
19:43 - 19:44 01/17/2020,9140.24
19:44 - 19:45 01/17/2020,9141.03
19:45 - 19:46 01/17/2020,9142.97
19:46 - 19:47 01/17/2020,9143.91
19:47 - 19:48 01/17/2020,9143.71
19:48 - 19:49 01/17/2020,9143.76
19:49 - 19:50 01/17/2020,9144.14
19:50 - 19:51 01/17/2020,9146.46
19:51 - 19:52 01/17/2020,9146.38
19:52 - 19:53 01/17/2020,9146.99
19:53 - 19:54 01/17/2020,9148.29
19:54 - 19:55 01/17/2020,9148.53
19:55 - 19:56 01/17/2020,9148.79
19:56 - 19:57 01/17/2020,9149.12
19:57 - 19:58 01/17/2020,9147.92
19:58 - 19:59 01/17/2020,9148.24
19:59 - 20:00 01/17/2020,9147.63
20:00 - 20:01 01/17/2020,9146.82
20:01 - 20:02 01/17/2020,9147.73
20:02 - 20:03 01/17/2020,9146.39
20:03 - 20:04 01/17/2020,9146.52
20:04 - 20:05 01/17/2020,9147.13
20:05 - 20:06 01/17/2020,9147.09
20:06 - 20:07 01/17/2020,9147.89
20:07 - 20:08 01/17/2020,9149.18
20:08 - 20:09 01/17/2020,9149.1
20:09 - 20:10 01/17/2020,9148.78
20:10 - 20:11 01/17/2020,9149.75
20:11 - 20:12 01/17/2020,9149.53
20:12 - 20:13 01/17/2020,9149.31
20:13 - 20:14 01/17/2020,9148.78
20:14 - 20:15 01/17/2020,9149.05
20:15 - 20:16 01/17/2020,9149.86
20:16 - 20:17 01/17/2020,9150.25
20:17 - 20:18 01/17/2020,9150.09
20:18 - 20:19 01/17/2020,9149.05
20:19 - 20:20 01/17/2020,9147.87
20:20 - 20:21 01/17/2020,9147.76
20:21 - 20:22 01/17/2020,9147.21
20:22 - 20:23 01/17/2020,9146.27
20:23 - 20:24 01/17/2020,9145.2
20:24 - 20:25 01/17/2020,9144.35
20:25 - 20:26 01/17/2020,9145.22
20:26 - 20:27 01/17/2020,9145.4
20:27 - 20:28 01/17/2020,9146
20:28 - 20:29 01/17/2020,9146.01
20:29 - 20:30 01/17/2020,9145.3
20:30 - 20:31 01/17/2020,9145.52
20:31 - 20:32 01/17/2020,9145.46
20:32 - 20:33 01/17/2020,9145.71
20:33 - 20:34 01/17/2020,9145.96
20:34 - 20:35 01/17/2020,9146.79
20:35 - 20:36 01/17/2020,9145.14
20:36 - 20:37 01/17/2020,9145.04
20:37 - 20:38 01/17/2020,9142.82
20:38 - 20:39 01/17/2020,9142.36
20:39 - 20:40 01/17/2020,9142.18
20:40 - 20:41 01/17/2020,9142.08
20:41 - 20:42 01/17/2020,9141.99
20:42 - 20:43 01/17/2020,9142.32
20:43 - 20:44 01/17/2020,9141.31
20:44 - 20:45 01/17/2020,9141.17
20:45 - 20:46 01/17/2020,9140.84
20:46 - 20:47 01/17/2020,9142.01
20:47 - 20:48 01/17/2020,9142.23
20:48 - 20:49 01/17/2020,9142.17
20:49 - 20:50 01/17/2020,9141.97
20:50 - 20:51 01/17/2020,9142.27
20:51 - 20:52 01/17/2020,9142.63
20:52 - 20:53 01/17/2020,9142.39
20:53 - 20:54 01/17/2020,9141.6
20:54 - 20:55 01/17/2020,9141.99
20:55 - 20:56 01/17/2020,9143.08
20:56 - 20:57 01/17/2020,9144.33
20:57 - 20:58 01/17/2020,9144.35
20:58 - 20:59 01/17/2020,9146.09
20:59 - 21:00 01/17/2020,9147.5
21:00 - 21:01 01/17/2020,9147.74
21:01 - 21:02 01/17/2020,9149.69
21:02 - 21:03 01/17/2020,9150.15
21:03 - 21:04 01/17/2020,9149.15
21:04 - 21:05 01/17/2020,9148.58
21:05 - 21:06 01/17/2020,9147.99
21:06 - 21:07 01/17/2020,9147.56
21:07 - 21:08 01/17/2020,9143.73
21:08 - 21:09 01/17/2020,9139.21
21:09 - 21:10 01/17/2020,9141.24
21:10 - 21:11 01/17/2020,9140.08
21:11 - 21:12 01/17/2020,9137.26
21:12 - 21:13 01/17/2020,9136.42
21:13 - 21:14 01/17/2020,9139.02
21:14 - 21:15 01/17/2020,9141.16
21:15 - 21:16 01/17/2020,9142.83
21:16 - 21:17 01/17/2020,9144.48
21:17 - 21:18 01/17/2020,9145.52
21:18 - 21:19 01/17/2020,9143.76
21:19 - 21:20 01/17/2020,9144.57
21:20 - 21:21 01/17/2020,9143.78
21:21 - 21:22 01/17/2020,9143.82
21:22 - 21:23 01/17/2020,9144.43
21:23 - 21:24 01/17/2020,9144.95
21:24 - 21:25 01/17/2020,9145.03
21:25 - 21:26 01/17/2020,9146.02
21:26 - 21:27 01/17/2020,9147.9
21:27 - 21:28 01/17/2020,9148.55
21:28 - 21:29 01/17/2020,9148
21:29 - 21:30 01/17/2020,9149.2
21:30 - 21:31 01/17/2020,9152.09
21:31 - 21:32 01/17/2020,9155.3
21:32 - 21:33 01/17/2020,9155.78
21:33 - 21:34 01/17/2020,9156.43
21:34 - 21:35 01/17/2020,9154.8
21:35 - 21:36 01/17/2020,9154.48
21:36 - 21:37 01/17/2020,9154.61
21:37 - 21:38 01/17/2020,9154.31
21:38 - 21:39 01/17/2020,9154.7
21:39 - 21:40 01/17/2020,9151.63
21:40 - 21:41 01/17/2020,9151.95
21:41 - 21:42 01/17/2020,9155.45
21:42 - 21:43 01/17/2020,9156.66
21:43 - 21:44 01/17/2020,9156.48
21:44 - 21:45 01/17/2020,9155.46
21:45 - 21:46 01/17/2020,9157.18
21:46 - 21:47 01/17/2020,9157.78
21:47 - 21:48 01/17/2020,9157.76
21:48 - 21:49 01/17/2020,9159.09
21:49 - 21:50 01/17/2020,9160.01
21:50 - 21:51 01/17/2020,9159.08
21:51 - 21:52 01/17/2020,9160.59
21:52 - 21:53 01/17/2020,9162.12
21:53 - 21:54 01/17/2020,9162.58
21:54 - 21:55 01/17/2020,9173.27
21:55 - 21:56 01/17/2020,9171.27
21:56 - 21:57 01/17/2020,9174.46
21:57 - 21:58 01/17/2020,9174.47
21:58 - 21:59 01/17/2020,9169.94
21:59 - 22:00 01/17/2020,9170.62
22:00 - 22:01 01/17/2020,9173.73
22:01 - 22:02 01/17/2020,9173.73
22:02 - 22:03 01/17/2020,9173.73
22:03 - 22:04 01/17/2020,9173.73
22:04 - 22:05 01/17/2020,9173.73
22:05 - 22:06 01/17/2020,9173.73
22:06 - 22:07 01/17/2020,9173.73
22:07 - 22:08 01/17/2020,9173.73
22:08 - 22:09 01/17/2020,9173.73
22:09 - 22:10 01/17/2020,9173.73
22:10 - 22:11 01/17/2020,9173.73
22:11 - 22:12 01/17/2020,9173.73
22:12 - 22:13 01/17/2020,9173.73
22:13 - 22:14 01/17/2020,9173.73
22:14 - 22:15 01/17/2020,9173.73
22:15 - 22:16 01/17/2020,9173.73
22:16 - 22:17 01/17/2020,9173.73
22:17 - 22:18 01/17/2020,9173.73
22:18 - 22:19 01/17/2020,9173.73
22:19 - 22:20 01/17/2020,9173.73
22:20 - 22:21 01/17/2020,9173.73
22:21 - 22:22 01/17/2020,9173.73
22:22 - 22:23 01/17/2020,9173.73
22:23 - 22:24 01/17/2020,9173.73
22:24 - 22:25 01/17/2020,9173.73
22:25 - 22:26 01/17/2020,9173.73
22:26 - 22:27 01/17/2020,9173.73
22:27 - 22:28 01/17/2020,9173.73
22:28 - 22:29 01/17/2020,9173.73
22:29 - 22:30 01/17/2020,9173.73
22:30 - 22:31 01/17/2020,9173.73
22:31 - 22:32 01/17/2020,9173.73
22:32 - 22:33 01/17/2020,9173.73
22:33 - 22:34 01/17/2020,9173.73
22:34 - 22:35 01/17/2020,9173.73
22:35 - 22:36 01/17/2020,9173.73
22:36 - 22:37 01/17/2020,9173.73
22:37 - 22:38 01/17/2020,9173.73
22:38 - 22:39 01/17/2020,9173.73
22:39 - 22:40 01/17/2020,9173.73
22:40 - 22:41 01/17/2020,9173.73
22:41 - 22:42 01/17/2020,9173.73
22:42 - 22:43 01/17/2020,9173.73
22:43 - 22:44 01/17/2020,9173.73
22:44 - 22:45 01/17/2020,9173.73
21JAN2020_00:00:00.000000 01/17/2020,
15:30 - 15:31 01/20/2020,9148.31
15:31 - 15:32 01/20/2020,9152.23
15:32 - 15:33 01/20/2020,9157.99
15:33 - 15:34 01/20/2020,9159.27
15:34 - 15:35 01/20/2020,9152.06
15:35 - 15:36 01/20/2020,9152.8
15:36 - 15:37 01/20/2020,9149.9
15:37 - 15:38 01/20/2020,9149.42
15:38 - 15:39 01/20/2020,9150.89
15:39 - 15:40 01/20/2020,9147.37
15:40 - 15:41 01/20/2020,9148.5
15:41 - 15:42 01/20/2020,9150.34
15:42 - 15:43 01/20/2020,9147.28
15:43 - 15:44 01/20/2020,9147.35
15:44 - 15:45 01/20/2020,9150.28
15:45 - 15:46 01/20/2020,9151.39
15:46 - 15:47 01/20/2020,9151.92
15:47 - 15:48 01/20/2020,9155.59
15:48 - 15:49 01/20/2020,9158.67
15:49 - 15:50 01/20/2020,9159.56
15:50 - 15:51 01/20/2020,9159.92
15:51 - 15:52 01/20/2020,9160.29
15:52 - 15:53 01/20/2020,9160.68
15:53 - 15:54 01/20/2020,9161.43
15:54 - 15:55 01/20/2020,9161.57
15:55 - 15:56 01/20/2020,9161.89
15:56 - 15:57 01/20/2020,9161.55
15:57 - 15:58 01/20/2020,9164.23
15:58 - 15:59 01/20/2020,9164.01
15:59 - 16:00 01/20/2020,9159.07
16:00 - 16:01 01/20/2020,9162.63
16:01 - 16:02 01/20/2020,9166.87
16:02 - 16:03 01/20/2020,9169.32
16:03 - 16:04 01/20/2020,9167.5
16:04 - 16:05 01/20/2020,9168.04
16:05 - 16:06 01/20/2020,9167.97
16:06 - 16:07 01/20/2020,9165.92
16:07 - 16:08 01/20/2020,9166.21
16:08 - 16:09 01/20/2020,9167.99
16:09 - 16:10 01/20/2020,9166.91
16:10 - 16:11 01/20/2020,9163.48
16:11 - 16:12 01/20/2020,9163.32
16:12 - 16:13 01/20/2020,9163.77
16:13 - 16:14 01/20/2020,9164.78
16:14 - 16:15 01/20/2020,9164.88
16:15 - 16:16 01/20/2020,9162.76
16:16 - 16:17 01/20/2020,9158.7
16:17 - 16:18 01/20/2020,9156.26
16:18 - 16:19 01/20/2020,9155.78
16:19 - 16:20 01/20/2020,9155.93
16:20 - 16:21 01/20/2020,9156.44
16:21 - 16:22 01/20/2020,9156.39
16:22 - 16:23 01/20/2020,9155.96
16:23 - 16:24 01/20/2020,9155.21
16:24 - 16:25 01/20/2020,9154.28
16:25 - 16:26 01/20/2020,9153.39
16:26 - 16:27 01/20/2020,9157.88
16:27 - 16:28 01/20/2020,9160.99
16:28 - 16:29 01/20/2020,9160.84
16:29 - 16:30 01/20/2020,9161.22
16:30 - 16:31 01/20/2020,9161.9
16:31 - 16:32 01/20/2020,9163.28
16:32 - 16:33 01/20/2020,9163.17
16:33 - 16:34 01/20/2020,9163.39
16:34 - 16:35 01/20/2020,9163.22
16:35 - 16:36 01/20/2020,9165.35
16:36 - 16:37 01/20/2020,9168.49
16:37 - 16:38 01/20/2020,9168.93
16:38 - 16:39 01/20/2020,9166.28
16:39 - 16:40 01/20/2020,9165.88
16:40 - 16:41 01/20/2020,9166.64
16:41 - 16:42 01/20/2020,9166.97
16:42 - 16:43 01/20/2020,9164.02
16:43 - 16:44 01/20/2020,9163.89
16:44 - 16:45 01/20/2020,9163.46
16:45 - 16:46 01/20/2020,9165.19
16:46 - 16:47 01/20/2020,9163.98
16:47 - 16:48 01/20/2020,9163.36
16:48 - 16:49 01/20/2020,9164.6
16:49 - 16:50 01/20/2020,9164.68
16:50 - 16:51 01/20/2020,9162.86
16:51 - 16:52 01/20/2020,9159.72
16:52 - 16:53 01/20/2020,9157.85
16:53 - 16:54 01/20/2020,9159.82
16:54 - 16:55 01/20/2020,9160.49
16:55 - 16:56 01/20/2020,9162.47
16:56 - 16:57 01/20/2020,9161.29
16:57 - 16:58 01/20/2020,9159.24
16:58 - 16:59 01/20/2020,9159.57
16:59 - 17:00 01/20/2020,9156.96
17:00 - 17:01 01/20/2020,9157.62
17:01 - 17:02 01/20/2020,9159.82
17:02 - 17:03 01/20/2020,9158.44
17:03 - 17:04 01/20/2020,9161.49
17:04 - 17:05 01/20/2020,9161.67
17:05 - 17:06 01/20/2020,9163.08
17:06 - 17:07 01/20/2020,9165.14
17:07 - 17:08 01/20/2020,9168.19
17:08 - 17:09 01/20/2020,9167.92
17:09 - 17:10 01/20/2020,9168.05
17:10 - 17:11 01/20/2020,9168.01
17:11 - 17:12 01/20/2020,9169.15
17:12 - 17:13 01/20/2020,9169.63
17:13 - 17:14 01/20/2020,9171.78
17:14 - 17:15 01/20/2020,9174.36
17:15 - 17:16 01/20/2020,9174.59
17:16 - 17:17 01/20/2020,9176.29
17:17 - 17:18 01/20/2020,9177.08
17:18 - 17:19 01/20/2020,9176.52
17:19 - 17:20 01/20/2020,9177.17
17:20 - 17:21 01/20/2020,9177.01
17:21 - 17:22 01/20/2020,9179.14
17:22 - 17:23 01/20/2020,9178.03
17:23 - 17:24 01/20/2020,9176.39
17:24 - 17:25 01/20/2020,9176.42
17:25 - 17:26 01/20/2020,9176.41
17:26 - 17:27 01/20/2020,9177.98
17:27 - 17:28 01/20/2020,9177.77
17:28 - 17:29 01/20/2020,9177.98
17:29 - 17:30 01/20/2020,9178.06
17:30 - 17:31 01/20/2020,9178.94
17:31 - 17:32 01/20/2020,9181.12
17:32 - 17:33 01/20/2020,9182
17:33 - 17:34 01/20/2020,9182.77
17:34 - 17:35 01/20/2020,9182.31
17:35 - 17:36 01/20/2020,9183.49
17:36 - 17:37 01/20/2020,9182.84
17:37 - 17:38 01/20/2020,9183.13
17:38 - 17:39 01/20/2020,9183.74
17:39 - 17:40 01/20/2020,9183.81
17:40 - 17:41 01/20/2020,9185.1
17:41 - 17:42 01/20/2020,9185.18
17:42 - 17:43 01/20/2020,9183.99
17:43 - 17:44 01/20/2020,9183.53
17:44 - 17:45 01/20/2020,9183.95
17:45 - 17:46 01/20/2020,9183.58
17:46 - 17:47 01/20/2020,9182.09
17:47 - 17:48 01/20/2020,9181
17:48 - 17:49 01/20/2020,9179.29
17:49 - 17:50 01/20/2020,9181.14
17:50 - 17:51 01/20/2020,9179.96
17:51 - 17:52 01/20/2020,9179.87
17:52 - 17:53 01/20/2020,9179.75
17:53 - 17:54 01/20/2020,9180.17
17:54 - 17:55 01/20/2020,9179.98
17:55 - 17:56 01/20/2020,9180.8
17:56 - 17:57 01/20/2020,9181.94
17:57 - 17:58 01/20/2020,9181.73
17:58 - 17:59 01/20/2020,9179.73
17:59 - 18:00 01/20/2020,9180.54
18:00 - 18:01 01/20/2020,9177.5
18:01 - 18:02 01/20/2020,9177.4
18:02 - 18:03 01/20/2020,9178.9
18:03 - 18:04 01/20/2020,9180.12
18:04 - 18:05 01/20/2020,9181.56
18:05 - 18:06 01/20/2020,9180.49
18:06 - 18:07 01/20/2020,9181.12
18:07 - 18:08 01/20/2020,9181.08
18:08 - 18:09 01/20/2020,9182.28
18:09 - 18:10 01/20/2020,9183.06
18:10 - 18:11 01/20/2020,9180.68
18:11 - 18:12 01/20/2020,9179.71
18:12 - 18:13 01/20/2020,9178.18
18:13 - 18:14 01/20/2020,9178.65
18:14 - 18:15 01/20/2020,9179.04
18:15 - 18:16 01/20/2020,9179.95
18:16 - 18:17 01/20/2020,9178.86
18:17 - 18:18 01/20/2020,9177.62
18:18 - 18:19 01/20/2020,9177.37
18:19 - 18:20 01/20/2020,9177.65
18:20 - 18:21 01/20/2020,9179.17
18:21 - 18:22 01/20/2020,9180.39
18:22 - 18:23 01/20/2020,9181.13
18:23 - 18:24 01/20/2020,9181.11
18:24 - 18:25 01/20/2020,9182.2
18:25 - 18:26 01/20/2020,9182.37
18:26 - 18:27 01/20/2020,9182.81
18:27 - 18:28 01/20/2020,9183.33
18:28 - 18:29 01/20/2020,9183.45
18:29 - 18:30 01/20/2020,9182.85
18:30 - 18:31 01/20/2020,9182.51
18:31 - 18:32 01/20/2020,9183.04
18:32 - 18:33 01/20/2020,9181.85
18:33 - 18:34 01/20/2020,9182.29
18:34 - 18:35 01/20/2020,9183.62
18:35 - 18:36 01/20/2020,9182.82
18:36 - 18:37 01/20/2020,9183.29
18:37 - 18:38 01/20/2020,9183.48
18:38 - 18:39 01/20/2020,9183.28
18:39 - 18:40 01/20/2020,9183.36
18:40 - 18:41 01/20/2020,9183.27
18:41 - 18:42 01/20/2020,9182.39
18:42 - 18:43 01/20/2020,9181.92
18:43 - 18:44 01/20/2020,9181.17
18:44 - 18:45 01/20/2020,9180.56
18:45 - 18:46 01/20/2020,9180.03
18:46 - 18:47 01/20/2020,9179.69
18:47 - 18:48 01/20/2020,9178.54
18:48 - 18:49 01/20/2020,9179.41
18:49 - 18:50 01/20/2020,9179.11
18:50 - 18:51 01/20/2020,9178.32
18:51 - 18:52 01/20/2020,9179.52
18:52 - 18:53 01/20/2020,9178.89
18:53 - 18:54 01/20/2020,9178.91
18:54 - 18:55 01/20/2020,9178.15
18:55 - 18:56 01/20/2020,9178.77
18:56 - 18:57 01/20/2020,9180.22
18:57 - 18:58 01/20/2020,9180.04
18:58 - 18:59 01/20/2020,9179.81
18:59 - 19:00 01/20/2020,9180.19
19:00 - 19:01 01/20/2020,9180.4
19:01 - 19:02 01/20/2020,9181.18
19:02 - 19:03 01/20/2020,9182
19:03 - 19:04 01/20/2020,9183.02
19:04 - 19:05 01/20/2020,9183.69
19:05 - 19:06 01/20/2020,9183.14
19:06 - 19:07 01/20/2020,9184.11
19:07 - 19:08 01/20/2020,9183.54
19:08 - 19:09 01/20/2020,9182.68
19:09 - 19:10 01/20/2020,9182.78
19:10 - 19:11 01/20/2020,9181.32
19:11 - 19:12 01/20/2020,9181.05
19:12 - 19:13 01/20/2020,9181.73
19:13 - 19:14 01/20/2020,9182
19:14 - 19:15 01/20/2020,9181.41
19:15 - 19:16 01/20/2020,9180.35
19:16 - 19:17 01/20/2020,9180.58
19:17 - 19:18 01/20/2020,9177.43
19:18 - 19:19 01/20/2020,9169.21
19:19 - 19:20 01/20/2020,9169.06
19:20 - 19:21 01/20/2020,9162.21
19:21 - 19:22 01/20/2020,9162.3
19:22 - 19:23 01/20/2020,9161.29
19:23 - 19:24 01/20/2020,9162.15
19:24 - 19:25 01/20/2020,9165.36
19:25 - 19:26 01/20/2020,9166.4
19:26 - 19:27 01/20/2020,9165.61
19:27 - 19:28 01/20/2020,9165
19:28 - 19:29 01/20/2020,9166.08
19:29 - 19:30 01/20/2020,9165.25
19:30 - 19:31 01/20/2020,9165.89
19:31 - 19:32 01/20/2020,9160.15
19:32 - 19:33 01/20/2020,9154.36
19:33 - 19:34 01/20/2020,9155.76
19:34 - 19:35 01/20/2020,9156.74
19:35 - 19:36 01/20/2020,9155.61
19:36 - 19:37 01/20/2020,9152.78
19:37 - 19:38 01/20/2020,9147.94
19:38 - 19:39 01/20/2020,9149.68
19:39 - 19:40 01/20/2020,9149.19
19:40 - 19:41 01/20/2020,9146.64
19:41 - 19:42 01/20/2020,9147.97
19:42 - 19:43 01/20/2020,9149.55
19:43 - 19:44 01/20/2020,9153.31
19:44 - 19:45 01/20/2020,9153.23
19:45 - 19:46 01/20/2020,9154.12
19:46 - 19:47 01/20/2020,9153.11
19:47 - 19:48 01/20/2020,9154.28
19:48 - 19:49 01/20/2020,9153.72
19:49 - 19:50 01/20/2020,9153.1
19:50 - 19:51 01/20/2020,9152.64
19:51 - 19:52 01/20/2020,9153.19
19:52 - 19:53 01/20/2020,9148.51
19:53 - 19:54 01/20/2020,9144.64
19:54 - 19:55 01/20/2020,9146.51
19:55 - 19:56 01/20/2020,9149.02
19:56 - 19:57 01/20/2020,9148.95
19:57 - 19:58 01/20/2020,9149.37
19:58 - 19:59 01/20/2020,9147.93
19:59 - 20:00 01/20/2020,9145.98
20:00 - 20:01 01/20/2020,9143.71
20:01 - 20:02 01/20/2020,9142.2
20:02 - 20:03 01/20/2020,9146.44
20:03 - 20:04 01/20/2020,9148.19
20:04 - 20:05 01/20/2020,9152.04
